type,gender,vage,age,ageg,region,num,cost
C,F,2,24,2,OH,26,146504.28
C,F,2,24,2,IN,5,3308.2
C,F,2,24,2,WI,6,14109.15
C,F,2,24,2,MI,4,6239.38
C,F,2,25,2,OH,44,103879.77
C,F,2,25,2,IN,7,13821
C,F,2,25,2,WI,3,9141.75
C,F,2,25,2,MI,3,14518.34
C,F,2,25,2,IL,0,0
C,F,2,26,3,OH,69,169748.8
C,F,2,26,3,IN,11,16408
C,F,2,26,3,WI,8,42299.5
C,F,2,26,3,MI,5,4157.86
C,F,2,26,3,IL,0,0
C,F,2,27,3,OH,73,134654.95
C,F,2,27,3,IN,14,16094.1
C,F,2,27,3,WI,2,2082.5
C,F,2,27,3,MI,9,17679.65
C,F,2,27,3,IL,2,6222
C,F,2,28,3,OH,81,186418.65
C,F,2,28,3,IN,16,18145.6
C,F,2,28,3,WI,10,16229.8
C,F,2,28,3,MI,3,14064.95
C,F,2,28,3,IL,4,4807.6
C,F,2,29,3,OH,99,193524.13
C,F,2,29,3,IN,8,7524.25
C,F,2,29,3,WI,4,3899.8
C,F,2,29,3,MI,6,12594.45
C,F,2,29,3,IL,3,11058.5
C,F,2,30,3,OH,99,120074.65
C,F,2,30,3,IN,9,7777.5
C,F,2,30,3,WI,4,7248.8
C,F,2,30,3,MI,7,6558.01
C,F,2,30,3,IL,0,0
C,F,2,31,4,OH,99,185611.55
C,F,2,31,4,IN,13,17556.75
C,F,2,31,4,WI,3,2952.9
C,F,2,31,4,MI,5,9839.6
C,F,2,31,4,IL,3,1445
C,F,2,32,4,OH,89,215490.8
C,F,2,32,4,IN,2,1327.5
C,F,2,32,4,WI,1,1394
C,F,2,32,4,MI,3,2840.63
C,F,2,32,4,IL,4,2557.5
C,F,2,33,4,OH,72,106142.25
C,F,2,33,4,IN,12,39465.5
C,F,2,33,4,WI,6,3701.75
C,F,2,33,4,MI,2,471.75
C,F,2,33,4,IL,7,6851
C,F,2,34,4,OH,62,101615.35
C,F,2,34,4,IN,7,7647.45
C,F,2,34,4,WI,11,15546.93
C,F,2,34,4,MI,2,1275
C,F,2,34,4,IL,4,1555.5
C,F,2,35,4,OH,78,271035.64
C,F,2,35,4,IN,5,10021.5
C,F,2,35,4,WI,11,17624.7
C,F,2,35,4,MI,4,3333.7
C,F,2,35,4,IL,4,3519
C,F,2,36,4,OH,96,146684.65
C,F,2,36,4,IN,14,15066.25
C,F,2,36,4,WI,2,2354.5
C,F,2,36,4,MI,7,6861.2
C,F,2,36,4,IL,6,7315.52
C,F,2,37,4,OH,104,261158
C,F,2,37,4,IN,7,5456.5
C,F,2,37,4,WI,2,30158.85
C,F,2,37,4,MI,3,2799.05
C,F,2,37,4,IL,1,722.5
C,F,2,38,4,OH,80,347992.18
C,F,2,38,4,IN,6,6375
C,F,2,38,4,WI,5,2533.85
C,F,2,38,4,MI,2,8942
C,F,2,38,4,IL,1,1105
C,F,2,39,4,OH,71,134684.9
C,F,2,39,4,IN,7,9477.5
C,F,2,39,4,WI,3,8201.65
C,F,2,39,4,MI,5,4007.75
C,F,2,39,4,IL,3,1538.5
C,F,2,40,4,OH,60,95783.3
C,F,2,40,4,IN,6,5299.75
C,F,2,40,4,WI,7,7127.2
C,F,2,40,4,MI,7,9163.85
C,F,2,40,4,IL,2,3238.5
C,F,2,41,5,OH,48,75512.85
C,F,2,41,5,IN,4,6502.5
C,F,2,41,5,WI,11,15113
C,F,2,41,5,MI,3,2658.9
C,F,2,41,5,IL,2,1782.45
C,F,2,42,5,OH,52,81906
C,F,2,42,5,IN,2,1870
C,F,2,42,5,WI,6,6519.5
C,F,2,42,5,MI,4,4168.4
C,F,2,42,5,IL,7,4301
C,F,2,43,5,OH,46,65686.25
C,F,2,43,5,IN,7,18015.75
C,F,2,43,5,WI,1,1105
C,F,2,43,5,MI,3,2295
C,F,2,43,5,IL,1,2932.5
C,F,2,44,5,OH,66,168728.5
C,F,2,44,5,IN,2,1585.25
C,F,2,44,5,WI,1,510
C,F,2,44,5,MI,3,5479.95
C,F,2,44,5,IL,4,27484.75
C,F,2,45,5,OH,38,44769.21
C,F,2,45,5,IN,2,1836
C,F,2,45,5,WI,4,3017.5
C,F,2,45,5,MI,2,969
C,F,2,45,5,IL,1,85
C,F,2,46,5,OH,52,137622.95
C,F,2,46,5,IN,9,8449
C,F,2,46,5,MI,4,4496.5
C,F,2,46,5,IL,1,1020
C,F,2,47,5,OH,49,68809.15
C,F,2,47,5,IN,8,9722.25
C,F,2,47,5,WI,0,0
C,F,2,47,5,MI,1,3961
C,F,2,47,5,IL,0,0
C,F,2,48,5,OH,36,178685.2
C,F,2,48,5,IN,3,3085.5
C,F,2,48,5,WI,0,0
C,F,2,48,5,MI,1,1268.2
C,F,2,48,5,IL,2,939.25
C,F,2,49,5,OH,28,43446.9
C,F,2,49,5,IN,4,6489.75
C,F,2,49,5,WI,1,2520
C,F,2,49,5,MI,1,556.75
C,F,2,50,5,OH,22,57488
C,F,2,50,5,IN,3,3230
C,F,2,50,5,WI,1,323
C,F,2,50,5,MI,5,15282.15
C,F,2,50,5,IL,5,2140.3
C,F,2,51,6,OH,13,15518.65
C,F,2,51,6,IN,6,7305.75
C,F,2,51,6,WI,1,44686.2
C,F,2,51,6,MI,0,0
C,F,2,51,6,IL,0,0
C,F,2,52,6,OH,29,42187.25
C,F,2,52,6,IN,0,0
C,F,2,52,6,WI,0,0
C,F,2,52,6,MI,0,0
C,F,2,52,6,IL,1,340
C,F,2,53,6,OH,19,20231.65
C,F,2,53,6,IN,2,56814
C,F,2,53,6,MI,0,0
C,F,2,53,6,IL,0,0
C,F,2,54,6,OH,25,24883.9
C,F,2,54,6,IN,4,7106
C,F,2,55,6,OH,7,5712
C,F,2,55,6,IN,1,850
C,F,2,55,6,MI,3,2040
C,F,2,56,6,OH,7,7471.5
C,F,2,56,6,IN,4,3442.5
C,F,2,56,6,WI,0,0
C,F,2,56,6,MI,0,0
C,F,2,57,6,OH,7,8563.75
C,F,2,57,6,IN,0,0
C,F,2,58,6,OH,4,2669.85
C,F,2,58,6,IN,2,1905
C,F,2,58,6,IL,0,0
C,F,2,59,6,OH,6,5587.6
C,F,2,59,6,IN,1,918
C,F,2,60,6,OH,6,5731.55
C,F,2,60,6,IN,1,1895.5
C,F,2,60,6,WI,0,0
C,F,2,61,7,OH,6,5346.5
C,F,2,61,7,MI,0,0
C,F,2,61,7,IL,1,4935.95
C,F,2,62,7,OH,2,1295
C,F,2,63,7,OH,0,0
C,F,2,63,7,IN,0,0
C,F,2,63,7,IL,0,0
C,F,2,64,7,OH,2,1062.5
C,F,2,64,7,MI,1,680
C,F,2,64,7,IL,2,1806.25
C,F,2,65,7,OH,0,0
C,F,2,66,7,OH,2,918
C,F,2,66,7,IN,0,0
C,F,2,66,7,IL,0,0
C,F,2,69,7,OH,0,0
C,F,2,70,7,OH,1,1190
C,F,3,18,1,OH,1,4462.5
C,F,3,18,1,MI,0,0
C,F,3,19,1,MI,2,2804.15
C,F,3,21,2,OH,4,4415.55
C,F,3,21,2,IN,0,0
C,F,3,22,2,OH,4,4678.25
C,F,3,22,2,IN,1,1360
C,F,3,23,2,OH,6,4313
C,F,3,23,2,IN,0,0
C,F,3,23,2,IL,0,0
C,F,3,24,2,OH,14,41672.6
C,F,3,24,2,IN,1,1275
C,F,3,24,2,WI,3,4955.5
C,F,3,25,2,OH,14,10270.55
C,F,3,25,2,IN,0,0
C,F,3,25,2,WI,0,0
C,F,3,26,3,OH,14,21791.65
C,F,3,26,3,IN,1,3485
C,F,3,26,3,WI,2,2601.85
C,F,3,26,3,MI,1,765
C,F,3,26,3,IL,1,510
C,F,3,27,3,OH,23,21841.7
C,F,3,27,3,IN,5,4513.5
C,F,3,27,3,WI,1,1377.85
C,F,3,27,3,IL,0,0
C,F,3,28,3,OH,35,47163.95
C,F,3,28,3,IN,3,14705
C,F,3,28,3,WI,7,11628
C,F,3,28,3,MI,0,0
C,F,3,28,3,IL,0,0
C,F,3,29,3,OH,39,40894.35
C,F,3,29,3,IN,3,2261
C,F,3,29,3,WI,3,1776.5
C,F,3,29,3,MI,0,0
C,F,3,30,3,OH,60,88614.1
C,F,3,30,3,IN,4,15937.5
C,F,3,30,3,WI,8,19249.1
C,F,3,30,3,MI,0,0
C,F,3,30,3,IL,0,0
C,F,3,31,4,OH,46,60200.8
C,F,3,31,4,IN,7,15703
C,F,3,31,4,WI,9,7347.6
C,F,3,31,4,MI,2,1232.5
C,F,3,31,4,IL,3,2113.1
C,F,3,32,4,OH,32,104765.9
C,F,3,32,4,IN,3,2125
C,F,3,32,4,WI,3,17188.55
C,F,3,32,4,MI,0,0
C,F,3,32,4,IL,0,0
C,F,3,33,4,OH,27,29998.2
C,F,3,33,4,IN,9,15195
C,F,3,33,4,WI,7,12084.25
C,F,3,33,4,MI,4,3162
C,F,3,33,4,IL,0,0
C,F,3,34,4,OH,37,44298.2
C,F,3,34,4,IN,1,935
C,F,3,34,4,WI,2,3404.25
C,F,3,34,4,MI,2,6406.45
C,F,3,34,4,IL,0,0
C,F,3,35,4,OH,35,156605.7
C,F,3,35,4,IN,3,3145
C,F,3,35,4,WI,5,4275.5
C,F,3,35,4,MI,1,765
C,F,3,35,4,IL,0,0
C,F,3,36,4,OH,33,62315.65
C,F,3,36,4,IN,3,2400.8
C,F,3,36,4,WI,2,2550
C,F,3,36,4,MI,3,2490.5
C,F,3,36,4,IL,2,765
C,F,3,37,4,OH,15,15977.45
C,F,3,37,4,IN,4,3272.5
C,F,3,37,4,WI,5,5554.75
C,F,3,37,4,MI,0,0
C,F,3,37,4,IL,4,23200.75
C,F,3,38,4,OH,27,26654.36
C,F,3,38,4,IN,5,25457.5
C,F,3,38,4,WI,0,0
C,F,3,38,4,MI,1,1967.75
C,F,3,38,4,IL,4,3065.95
C,F,3,39,4,OH,28,29913.2
C,F,3,39,4,IN,2,1785
C,F,3,39,4,WI,5,34419.05
C,F,3,39,4,MI,0,0
C,F,3,39,4,IL,0,0
C,F,3,40,4,OH,29,27388.25
C,F,3,40,4,IN,4,8500
C,F,3,40,4,WI,2,875
C,F,3,40,4,MI,5,18094.25
C,F,3,40,4,IL,0,0
C,F,3,41,5,OH,43,60959.15
C,F,3,41,5,IN,6,4791.45
C,F,3,41,5,WI,4,3607.4
C,F,3,41,5,MI,1,833
C,F,3,41,5,IL,0,0
C,F,3,42,5,OH,28,52044.6
C,F,3,42,5,IN,3,3612.5
C,F,3,42,5,WI,4,5466.2
C,F,3,42,5,MI,2,6766
C,F,3,42,5,IL,3,2983.5
C,F,3,43,5,OH,19,25095.05
C,F,3,43,5,IN,2,1079.5
C,F,3,43,5,WI,1,1445
C,F,3,43,5,MI,2,1317.5
C,F,3,43,5,IL,1,459
C,F,3,44,5,OH,18,24859
C,F,3,44,5,IN,3,6927.5
C,F,3,44,5,WI,0,0
C,F,3,44,5,MI,1,943.5
C,F,3,44,5,IL,1,595
C,F,3,45,5,OH,27,39438.35
C,F,3,45,5,IN,4,5134
C,F,3,45,5,WI,3,1908.25
C,F,3,45,5,MI,2,892.5
C,F,3,45,5,IL,2,1813.9
C,F,3,46,5,OH,23,53224.45
C,F,3,46,5,IN,1,552.5
C,F,3,46,5,WI,2,4641
C,F,3,46,5,MI,3,3085.5
C,F,3,46,5,IL,1,1572.5
C,F,3,47,5,OH,19,20130.9
C,F,3,47,5,IN,5,4930
C,F,3,47,5,WI,0,0
C,F,3,47,5,IL,1,1445
C,F,3,48,5,OH,14,91513.25
C,F,3,48,5,IN,2,2762.5
C,F,3,48,5,WI,0,0
C,F,3,48,5,MI,0,0
C,F,3,48,5,IL,0,0
C,F,3,49,5,OH,14,20408.45
C,F,3,49,5,IN,3,3432.5
C,F,3,49,5,WI,4,5066
C,F,3,49,5,MI,0,0
C,F,3,50,5,OH,14,13375.6
C,F,3,50,5,IN,1,6205
C,F,3,50,5,MI,1,1020
C,F,3,51,6,OH,6,4847.55
C,F,3,51,6,IN,3,2762.5
C,F,3,51,6,WI,0,0
C,F,3,51,6,MI,0,0
C,F,3,52,6,OH,19,24606.1
C,F,3,52,6,IN,0,0
C,F,3,52,6,MI,1,1105
C,F,3,52,6,IL,0,0
C,F,3,53,6,OH,5,11032.35
C,F,3,53,6,IN,3,50117.7
C,F,3,53,6,WI,1,974.95
C,F,3,53,6,MI,0,0
C,F,3,54,6,OH,11,60703.9
C,F,3,54,6,IN,1,1768
C,F,3,54,6,MI,0,0
C,F,3,54,6,IL,0,0
C,F,3,55,6,OH,7,9215.5
C,F,3,56,6,OH,3,1689.8
C,F,3,57,6,OH,5,4481.2
C,F,3,57,6,IN,0,0
C,F,3,58,6,OH,0,0
C,F,3,58,6,IN,1,595
C,F,3,59,6,OH,3,4095.3
C,F,3,59,6,IN,0,0
C,F,3,59,6,MI,0,0
C,F,3,60,6,OH,0,0
C,F,3,60,6,IN,0,0
C,F,3,61,7,OH,0,0
C,F,3,62,7,OH,0,0
C,F,3,64,7,OH,0,0
C,F,3,65,7,OH,3,3121.2
C,F,3,68,7,OH,0,0
C,F,3,68,7,IN,1,357
C,F,3,69,7,OH,0,0
C,F,3,69,7,WI,0,0
C,F,3,70,7,OH,1,1020
C,F,4,18,1,MI,1,1849.4
C,F,4,20,1,IN,0,0
C,F,4,21,2,OH,0,0
C,F,4,22,2,OH,3,8957.5
C,F,4,22,2,MI,1,2422.5
C,F,4,22,2,IL,1,255
C,F,4,23,2,OH,4,4907.5
C,F,4,23,2,IN,0,0
C,F,4,24,2,OH,3,2057
C,F,4,24,2,IN,0,0
C,F,4,24,2,MI,0,0
C,F,4,25,2,OH,8,4965.8
C,F,4,25,2,IN,1,1360
C,F,4,25,2,IL,1,994.5
C,F,4,26,3,OH,12,14732.2
C,F,4,26,3,IN,1,1020
C,F,4,26,3,WI,2,3137.35
C,F,4,26,3,MI,0,0
C,F,4,27,3,OH,21,44114.55
C,F,4,27,3,IN,1,765
C,F,4,27,3,WI,3,3884.5
C,F,4,27,3,MI,0,0
C,F,4,27,3,IL,1,918
C,F,4,28,3,OH,20,40392.85
C,F,4,28,3,IN,5,10149
C,F,4,28,3,WI,1,765
C,F,4,28,3,MI,0,0
C,F,4,29,3,OH,33,76447.35
C,F,4,29,3,IN,5,5678
C,F,4,29,3,WI,4,5020.1
C,F,4,29,3,MI,2,2712.35
C,F,4,29,3,IL,0,0
C,F,4,30,3,OH,27,36149.6
C,F,4,30,3,IN,2,722.5
C,F,4,30,3,WI,3,2937.6
C,F,4,30,3,MI,4,24746.05
C,F,4,31,4,OH,22,26498.95
C,F,4,31,4,IN,5,9830
C,F,4,31,4,WI,2,1530
C,F,4,31,4,IL,1,765
C,F,4,32,4,OH,40,51628.3
C,F,4,32,4,IN,3,5440
C,F,4,32,4,WI,4,2975
C,F,4,32,4,MI,2,1649
C,F,4,32,4,IL,3,3729.71
C,F,4,33,4,OH,19,26993.45
C,F,4,33,4,IN,4,6396.25
C,F,4,33,4,WI,5,3639.7
C,F,4,33,4,MI,0,0
C,F,4,33,4,IL,0,0
C,F,4,34,4,OH,28,36867.9
C,F,4,34,4,IN,2,1360
C,F,4,34,4,WI,1,2727.9
C,F,4,34,4,MI,0,0
C,F,4,34,4,IL,1,654.5
C,F,4,35,4,OH,23,23804.4
C,F,4,35,4,IN,5,4169.25
C,F,4,35,4,WI,4,7029.5
C,F,4,35,4,MI,1,640.9
C,F,4,36,4,OH,16,81217.5
C,F,4,36,4,IN,1,255
C,F,4,36,4,WI,2,1513.85
C,F,4,36,4,MI,1,637.5
C,F,4,36,4,IL,2,1360
C,F,4,37,4,OH,26,36871.7
C,F,4,37,4,IN,4,4138.5
C,F,4,37,4,WI,3,2618
C,F,4,37,4,MI,0,0
C,F,4,37,4,IL,0,0
C,F,4,38,4,OH,26,52004.7
C,F,4,38,4,IN,10,12200.9
C,F,4,38,4,WI,2,10647.95
C,F,4,38,4,MI,1,3544.5
C,F,4,38,4,IL,0,0
C,F,4,39,4,OH,29,51494.5
C,F,4,39,4,IN,4,4960
C,F,4,39,4,WI,2,2711.5
C,F,4,39,4,MI,1,775.2
C,F,4,39,4,IL,0,0
C,F,4,40,4,OH,28,58804.65
C,F,4,40,4,IN,7,23098.75
C,F,4,40,4,WI,2,1487.5
C,F,4,40,4,MI,4,3247
C,F,4,41,5,OH,28,42344.45
C,F,4,41,5,IN,3,12580
C,F,4,41,5,WI,12,17885.57
C,F,4,41,5,MI,3,7854
C,F,4,41,5,IL,1,2095.25
C,F,4,42,5,OH,26,49859.33
C,F,4,42,5,IN,1,163.8
C,F,4,42,5,WI,1,892.5
C,F,4,42,5,MI,1,765
C,F,4,42,5,IL,2,3259.75
C,F,4,43,5,OH,22,28883.85
C,F,4,43,5,IN,1,2677.5
C,F,4,43,5,WI,2,2312.85
C,F,4,43,5,MI,1,191.25
C,F,4,43,5,IL,1,3579.35
C,F,4,44,5,OH,16,13401.9
C,F,4,44,5,IN,2,1147.5
C,F,4,44,5,WI,0,0
C,F,4,44,5,MI,2,3681.35
C,F,4,44,5,IL,0,0
C,F,4,45,5,OH,22,41200.35
C,F,4,45,5,IN,2,5015
C,F,4,45,5,WI,0,0
C,F,4,45,5,MI,3,1786
C,F,4,45,5,IL,0,0
C,F,4,46,5,OH,26,25157.85
C,F,4,46,5,IN,1,1190
C,F,4,46,5,MI,2,1365.95
C,F,4,46,5,IL,1,17734.4
C,F,4,47,5,OH,7,27251
C,F,4,47,5,IN,3,21165
C,F,4,47,5,WI,1,1020
C,F,4,47,5,MI,0,0
C,F,4,47,5,IL,4,14466.2
C,F,4,48,5,OH,18,39153.55
C,F,4,48,5,IN,1,1275
C,F,4,48,5,WI,0,0
C,F,4,48,5,MI,0,0
C,F,4,48,5,IL,3,9118.8
C,F,4,49,5,OH,15,11546.25
C,F,4,49,5,IN,1,680
C,F,4,49,5,WI,0,0
C,F,4,49,5,MI,2,1578.45
C,F,4,49,5,IL,0,0
C,F,4,50,5,OH,21,24785.15
C,F,4,50,5,IN,0,0
C,F,4,50,5,MI,1,1955
C,F,4,50,5,IL,2,1895.5
C,F,4,51,6,OH,11,5748.55
C,F,4,51,6,IN,0,0
C,F,4,51,6,MI,0,0
C,F,4,51,6,IL,0,0
C,F,4,52,6,OH,16,21437.3
C,F,4,52,6,IN,0,0
C,F,4,52,6,WI,0,0
C,F,4,52,6,MI,1,340
C,F,4,52,6,IL,0,0
C,F,4,53,6,OH,10,19212.55
C,F,4,53,6,IN,1,1232.5
C,F,4,53,6,MI,0,0
C,F,4,53,6,IL,0,0
C,F,4,54,6,OH,9,11590.5
C,F,4,54,6,IN,1,1275
C,F,4,54,6,IL,0,0
C,F,4,55,6,OH,4,3264
C,F,4,55,6,IN,1,340
C,F,4,55,6,MI,1,340
C,F,4,55,6,IL,0,0
C,F,4,56,6,OH,6,4545.8
C,F,4,56,6,IN,0,0
C,F,4,56,6,WI,2,1232.5
C,F,4,57,6,OH,2,1912.5
C,F,4,57,6,WI,0,0
C,F,4,58,6,OH,2,2507.5
C,F,4,58,6,IL,1,1199
C,F,4,59,6,OH,5,2528.75
C,F,4,60,6,OH,0,0
C,F,4,61,7,OH,2,1674.5
C,F,4,61,7,IN,0,0
C,F,4,62,7,OH,1,969
C,F,4,63,7,OH,0,0
C,F,4,64,7,OH,0,0
C,F,4,64,7,MI,0,0
C,F,4,66,7,WI,0,0
C,F,4,67,7,IN,0,0
C,F,4,70,7,OH,1,552.5
C,F,4,70,7,IN,1,382.5
C,F,5,20,1,OH,0,0
C,F,5,21,2,OH,1,603.5
C,F,5,21,2,IN,0,0
C,F,5,22,2,OH,1,909.5
C,F,5,23,2,OH,1,3047.25
C,F,5,24,2,OH,0,0
C,F,5,25,2,OH,4,3504.55
C,F,5,25,2,IN,0,0
C,F,5,25,2,WI,0,0
C,F,5,25,2,IL,0,0
C,F,5,26,3,OH,4,4870.5
C,F,5,26,3,IN,0,0
C,F,5,26,3,MI,0,0
C,F,5,26,3,IL,1,340
C,F,5,27,3,OH,17,18628.7
C,F,5,27,3,IN,0,0
C,F,5,27,3,WI,4,3378.8
C,F,5,27,3,MI,0,0
C,F,5,27,3,IL,0,0
C,F,5,28,3,OH,11,10471.15
C,F,5,28,3,IN,1,1260
C,F,5,28,3,WI,2,23315.5
C,F,5,29,3,OH,14,17982.68
C,F,5,29,3,IN,3,2635
C,F,5,30,3,OH,15,21533.05
C,F,5,30,3,IN,1,2779.5
C,F,5,30,3,WI,2,2388.5
C,F,5,30,3,MI,0,0
C,F,5,30,3,IL,0,0
C,F,5,31,4,OH,36,86629.8
C,F,5,31,4,IN,4,3672
C,F,5,31,4,WI,0,0
C,F,5,31,4,IL,0,0
C,F,5,32,4,OH,21,22248.35
C,F,5,32,4,IN,0,0
C,F,5,32,4,WI,1,1170.45
C,F,5,33,4,OH,24,43173.4
C,F,5,33,4,IN,3,2805
C,F,5,33,4,WI,3,2023
C,F,5,33,4,IL,0,0
C,F,5,34,4,OH,18,15614.5
C,F,5,34,4,IN,1,1020
C,F,5,34,4,WI,2,1440.75
C,F,5,34,4,MI,1,382.5
C,F,5,34,4,IL,3,5923.82
C,F,5,35,4,OH,17,18275.8
C,F,5,35,4,IN,2,1997.5
C,F,5,35,4,WI,6,4275.85
C,F,5,35,4,MI,0,0
C,F,5,36,4,OH,16,19000.75
C,F,5,36,4,IN,2,5100
C,F,5,36,4,WI,1,340
C,F,5,36,4,MI,2,5092.35
C,F,5,36,4,IL,1,680
C,F,5,37,4,OH,17,25309.6
C,F,5,37,4,IN,2,2720
C,F,5,37,4,WI,2,1861.5
C,F,5,37,4,IL,3,1997.5
C,F,5,38,4,OH,31,31284.25
C,F,5,38,4,IN,2,1530
C,F,5,38,4,WI,1,467.5
C,F,5,38,4,MI,3,5746
C,F,5,38,4,IL,1,5874.35
C,F,5,39,4,OH,17,25932.5
C,F,5,39,4,IN,4,7905
C,F,5,39,4,WI,2,1227.4
C,F,5,39,4,MI,0,0
C,F,5,39,4,IL,0,0
C,F,5,40,4,OH,21,20475.85
C,F,5,40,4,IN,1,1275
C,F,5,40,4,WI,2,2849.2
C,F,5,40,4,MI,1,637.5
C,F,5,40,4,IL,0,0
C,F,5,41,5,OH,23,29257.85
C,F,5,41,5,IN,10,19647.75
C,F,5,41,5,WI,0,0
C,F,5,41,5,MI,0,0
C,F,5,41,5,IL,1,358.4
C,F,5,42,5,OH,18,17556.75
C,F,5,42,5,IN,4,5780
C,F,5,42,5,WI,2,1547
C,F,5,42,5,MI,1,510
C,F,5,42,5,IL,1,3504.55
C,F,5,43,5,OH,6,8155.75
C,F,5,43,5,IN,2,46452.5
C,F,5,43,5,WI,2,3298
C,F,5,43,5,MI,0,0
C,F,5,43,5,IL,3,2252.32
C,F,5,44,5,OH,24,21752.35
C,F,5,44,5,IN,1,884
C,F,5,44,5,WI,0,0
C,F,5,44,5,MI,0,0
C,F,5,44,5,IL,2,2558.5
C,F,5,45,5,OH,16,17039
C,F,5,45,5,IN,1,510
C,F,5,45,5,MI,0,0
C,F,5,45,5,IL,0,0
C,F,5,46,5,OH,19,21438.7
C,F,5,46,5,IN,0,0
C,F,5,46,5,WI,1,1062.5
C,F,5,46,5,MI,0,0
C,F,5,46,5,IL,0,0
C,F,5,47,5,OH,24,24616
C,F,5,47,5,IN,0,0
C,F,5,47,5,IL,0,0
C,F,5,48,5,OH,16,32196
C,F,5,48,5,IN,2,2465
C,F,5,48,5,WI,1,840
C,F,5,48,5,MI,0,0
C,F,5,49,5,OH,4,2252.5
C,F,5,49,5,IN,3,17262.5
C,F,5,49,5,WI,1,4743.85
C,F,5,49,5,MI,0,0
C,F,5,49,5,IL,0,0
C,F,5,50,5,OH,12,10079.3
C,F,5,50,5,IN,1,595
C,F,5,50,5,WI,0,0
C,F,5,50,5,MI,1,297.5
C,F,5,51,6,OH,14,10170.25
C,F,5,51,6,IN,3,2165
C,F,5,51,6,WI,0,0
C,F,5,51,6,IL,1,875.5
C,F,5,52,6,OH,10,121212.85
C,F,5,52,6,IN,0,0
C,F,5,52,6,MI,0,0
C,F,5,52,6,IL,2,2862.8
C,F,5,53,6,OH,4,2761.65
C,F,5,53,6,IN,2,1870
C,F,5,53,6,WI,0,0
C,F,5,53,6,IL,1,85
C,F,5,54,6,OH,1,918
C,F,5,54,6,IN,0,0
C,F,5,54,6,WI,1,985.15
C,F,5,54,6,IL,0,0
C,F,5,55,6,OH,5,4917.25
C,F,5,55,6,IN,0,0
C,F,5,55,6,WI,0,0
C,F,5,55,6,IL,1,510
C,F,5,56,6,OH,5,3364.2
C,F,5,56,6,IN,0,0
C,F,5,56,6,IL,0,0
C,F,5,57,6,OH,2,1462
C,F,5,57,6,IL,1,1997.5
C,F,5,58,6,OH,3,2286.5
C,F,5,58,6,IN,0,0
C,F,5,58,6,IL,0,0
C,F,5,59,6,OH,0,0
C,F,5,59,6,IN,0,0
C,F,5,59,6,IL,0,0
C,F,5,60,6,OH,5,2677.5
C,F,5,61,7,OH,0,0
C,F,5,62,7,OH,0,0
C,F,5,62,7,IN,2,5660
C,F,5,63,7,OH,0,0
C,F,5,64,7,OH,1,1547
C,F,5,65,7,OH,0,0
C,F,5,65,7,IL,3,1572.5
C,F,5,67,7,OH,0,0
C,F,5,70,7,OH,0,0
C,F,6,20,1,OH,0,0
C,F,6,21,2,OH,1,448.5
C,F,6,22,2,OH,0,0
C,F,6,23,2,OH,1,195.5
C,F,6,23,2,MI,0,0
C,F,6,24,2,OH,3,40281.5
C,F,6,24,2,MI,1,170
C,F,6,25,2,OH,1,51
C,F,6,25,2,IN,0,0
C,F,6,25,2,WI,0,0
C,F,6,25,2,MI,0,0
C,F,6,26,3,OH,7,24715.85
C,F,6,26,3,WI,2,4140.35
C,F,6,27,3,OH,5,8568
C,F,6,27,3,IL,0,0
C,F,6,28,3,OH,13,17160.2
C,F,6,28,3,IN,1,1700
C,F,6,28,3,MI,0,0
C,F,6,29,3,OH,13,15023.75
C,F,6,29,3,IN,3,2236.35
C,F,6,29,3,WI,5,4003.5
C,F,6,30,3,OH,19,41790.25
C,F,6,30,3,IN,0,0
C,F,6,30,3,WI,0,0
C,F,6,30,3,MI,2,17787.95
C,F,6,31,4,OH,28,43156.8
C,F,6,31,4,IN,0,0
C,F,6,31,4,WI,1,1020
C,F,6,32,4,OH,25,28993.4
C,F,6,32,4,IN,1,14025
C,F,6,32,4,WI,0,0
C,F,6,32,4,IL,4,4237.25
C,F,6,33,4,OH,19,18814.8
C,F,6,33,4,IN,0,0
C,F,6,33,4,MI,0,0
C,F,6,33,4,IL,3,4424.25
C,F,6,34,4,OH,9,5099.5
C,F,6,34,4,IN,6,11505
C,F,6,34,4,WI,0,0
C,F,6,34,4,MI,0,0
C,F,6,34,4,IL,0,0
C,F,6,35,4,OH,21,19995.4
C,F,6,35,4,IN,0,0
C,F,6,35,4,WI,2,4824.6
C,F,6,35,4,MI,0,0
C,F,6,35,4,IL,0,0
C,F,6,36,4,OH,15,14851.35
C,F,6,36,4,IN,0,0
C,F,6,36,4,WI,2,2169.8
C,F,6,36,4,MI,0,0
C,F,6,36,4,IL,1,323
C,F,6,37,4,OH,15,22363.5
C,F,6,37,4,IN,1,1079.5
C,F,6,37,4,WI,1,1475.6
C,F,6,37,4,MI,0,0
C,F,6,37,4,IL,1,595
C,F,6,38,4,OH,20,20195.15
C,F,6,38,4,IN,9,9129
C,F,6,38,4,WI,0,0
C,F,6,38,4,IL,4,17230.6
C,F,6,39,4,OH,20,34379.1
C,F,6,39,4,IN,5,6047.5
C,F,6,39,4,WI,5,35643.9
C,F,6,39,4,MI,0,0
C,F,6,40,4,OH,23,24097.96
C,F,6,40,4,IN,0,0
C,F,6,40,4,WI,0,0
C,F,6,40,4,MI,1,1666
C,F,6,40,4,IL,0,0
